# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType	Bases affected (DOWNSTREAM)	Total score (DOWNSTREAM)	Length (DOWNSTREAM)	Bases affected (EXON)	Total score (EXON)	Length (EXON)	Bases affected (GENE)	Total score (GENE)	Length (GENE)	Bases affected (INTRON)	Total score (INTRON)	Length (INTRON)	Bases affected (UPSTREAM)	Total score (UPSTREAM)	Length (UPSTREAM)	Count (DOWNSTREAM)	Count (FRAME_SHIFT)	Count (INTRON)	Count (UPSTREAM)
rsmA	rsmA	mRNA	0	0	50	0	0	822	0	0	822	0	0	0	0	0	50	0	0	0	0
rsmB	rsmB	mRNA	0	0	50	0	0	1290	0	0	1290	0	0	0	0	0	50	0	0	0	0
rsmC	rsmC	mRNA	0	0	50	0	0	1032	0	0	1032	0	0	0	0	0	50	0	0	0	0
rsmD	rsmD	mRNA	0	0	50	1	0	597	0	0	597	0	0	0	0	0	50	0	1	0	0
rsmE	rsmE	mRNA	0	0	50	0	0	732	0	0	732	0	0	0	0	0	50	0	0	0	0
rsmF	rsmF	mRNA	0	0	50	0	0	1440	0	0	1440	0	0	0	0	0	50	0	0	0	0
rsmG	rsmG	mRNA	0	0	50	0	0	624	0	0	624	0	0	0	0	0	50	0	0	0	0
rsmH	rsmH	mRNA	0	0	50	0	0	942	0	0	942	0	0	0	0	0	50	0	0	0	0
rsmI	rsmI	mRNA	0	0	50	0	0	861	0	0	861	0	0	0	0	0	50	0	0	0	0
rspA	rspA	mRNA	0	0	50	0	0	1215	0	0	1215	0	0	0	0	0	50	0	0	0	0
rspB	rspB	mRNA	0	0	50	0	0	1020	0	0	1020	0	0	0	0	0	50	0	0	0	0
rssA	rssA	mRNA	0	0	50	0	0	906	0	0	906	0	0	0	0	0	50	0	0	0	0
rssB	rssB	mRNA	0	0	50	0	0	1014	0	0	1014	0	0	0	0	0	50	0	0	0	0
rstA	rstA	mRNA	0	0	50	0	0	720	0	0	720	0	0	0	0	0	50	0	0	0	0
rstB	rstB	mRNA	0	0	50	0	0	1302	0	0	1302	0	0	0	0	0	50	0	0	0	0
rsuA	rsuA	mRNA	1	0	50	0	0	696	0	0	696	0	0	0	0	0	50	1	0	0	0
rsxA	rsxA	mRNA	0	0	50	0	0	582	0	0	582	0	0	0	0	0	50	0	0	0	0
rsxB	rsxB	mRNA	0	0	50	0	0	579	0	0	579	0	0	0	0	0	50	0	0	0	0
rsxC	rsxC	mRNA	0	0	50	0	0	2223	0	0	2223	0	0	0	0	0	50	0	0	0	0
rsxD	rsxD	mRNA	0	0	50	0	0	1059	0	0	1059	0	0	0	0	0	50	0	0	0	0
rsxE	rsxE	mRNA	0	0	50	0	0	696	0	0	696	0	0	0	0	0	50	0	0	0	0
rsxG	rsxG	mRNA	0	0	50	0	0	621	0	0	621	0	0	0	0	0	50	0	0	0	0
rtcA	rtcA	mRNA	0	0	50	0	0	1017	0	0	1017	0	0	0	0	0	50	0	0	0	0
rtcB	rtcB	mRNA	0	0	50	0	0	1227	0	0	1227	0	0	0	0	0	50	0	0	0	0
rtcR	rtcR	mRNA	0	0	50	0	0	1599	0	0	1599	0	0	0	0	0	50	0	0	0	0
rtn	rtn	mRNA	0	0	50	0	0	1557	0	0	1557	0	0	0	0	0	50	0	0	0	0
rttR	rttR	ncRNA	0	0	50	0	0	171	0	0	171	0	0	0	0	0	50	0	0	0	0
rumA	rumA	mRNA	0	0	50	0	0	1302	0	0	1302	0	0	0	0	0	50	0	0	0	0
rumB	rumB	mRNA	0	0	50	0	0	1128	0	0	1128	0	0	0	0	0	50	0	0	0	0
rusA	rusA	mRNA	0	0	50	1	0	363	0	0	363	0	0	0	0	0	50	0	1	0	0
rutA	rutA	mRNA	0	0	50	0	0	1149	0	0	1149	0	0	0	0	0	50	0	0	0	0
rutB	rutB	mRNA	0	0	50	0	0	693	0	0	693	0	0	0	0	0	50	0	0	0	0
rutC	rutC	mRNA	0	0	50	0	0	387	0	0	387	0	0	0	0	0	50	0	0	0	0
rutD	rutD	mRNA	0	0	50	0	0	801	0	0	801	0	0	0	0	0	50	0	0	0	0
rutE	rutE	mRNA	0	0	50	0	0	591	0	0	591	0	0	0	0	0	50	0	0	0	0
rutF	rutF	mRNA	0	0	50	0	0	495	0	0	495	0	0	0	0	0	50	0	0	0	0
rutG	rutG	mRNA	0	0	50	0	0	1329	0	0	1329	0	0	0	0	0	50	0	0	0	0
rutR	rutR	mRNA	0	0	50	0	0	639	0	0	639	0	0	0	0	0	50	0	0	0	0
ruvA	ruvA	mRNA	0	0	50	0	0	612	0	0	612	0	0	0	0	0	50	0	0	0	0
ruvB	ruvB	mRNA	0	0	50	0	0	1011	0	0	1011	0	0	0	0	0	50	0	0	0	0
ruvC	ruvC	mRNA	0	0	50	0	0	522	0	0	522	0	0	0	0	0	50	0	0	0	0
rybA	rybA	ncRNA	0	0	50	0	0	89	0	0	89	0	0	0	0	0	50	0	0	0	0
rybB	rybB	ncRNA	0	0	50	0	0	79	0	0	79	0	0	0	0	0	50	0	0	0	0
rydB	rydB	ncRNA	0	0	50	0	0	68	0	0	68	0	0	0	0	0	50	0	0	0	0
rydC	rydC	ncRNA	0	0	50	0	0	64	0	0	64	0	0	0	0	0	50	0	0	0	0
ryeA	ryeA	ncRNA	0	0	50	0	0	249	0	0	249	0	0	0	0	0	50	0	0	0	0
ryeB	ryeB	ncRNA	0	0	50	0	0	121	0	0	121	0	0	0	0	0	50	0	0	0	0
ryfA	ryfA	ncRNA	0	0	50	0	0	304	0	0	304	0	0	0	0	0	50	0	0	0	0
ryfD	ryfD	ncRNA	0	0	50	0	0	143	0	0	143	0	0	0	0	0	50	0	0	0	0
ryhB	ryhB	ncRNA	0	0	50	0	0	90	0	0	90	0	0	0	0	0	50	0	0	0	0
ryjA	ryjA	ncRNA	0	0	50	0	0	140	0	0	140	0	0	0	0	0	50	0	0	0	0
ryjB	ryjB	ncRNA	0	0	50	0	0	90	0	0	90	0	0	0	0	0	50	0	0	0	0
rzoD	rzoD	mRNA	0	0	50	0	0	183	0	0	183	0	0	0	0	0	50	0	0	0	0
rzoQ	rzoQ	mRNA	0	0	50	0	0	255	0	0	255	0	0	0	0	0	50	0	0	0	0
rzoR	rzoR	mRNA	0	0	50	0	0	186	0	0	186	0	0	0	0	0	50	0	0	0	0
rzpD	rzpD	mRNA	0	0	50	0	0	462	0	0	462	0	0	0	0	0	50	0	0	0	0
rzpQ	rzpQ	mRNA	0	0	50	0	0	498	0	0	498	0	0	0	0	0	50	0	0	0	0
sad	sad	mRNA	0	0	50	0	0	1389	0	0	1389	0	0	0	0	0	50	0	0	0	0
safA	safA	mRNA	0	0	50	0	0	198	0	0	198	0	0	0	0	0	50	0	0	0	0
sanA	sanA	mRNA	0	0	50	0	0	720	0	0	720	0	0	0	0	0	50	0	0	0	0
sapA	sapA	mRNA	0	0	50	0	0	1644	0	0	1644	0	0	0	0	0	50	0	0	0	0
sapB	sapB	mRNA	0	0	50	0	0	966	0	0	966	0	0	0	0	0	50	0	0	0	0
sapC	sapC	mRNA	0	0	50	0	0	891	0	0	891	0	0	0	0	0	50	0	0	0	0
sapD	sapD	mRNA	0	0	50	0	0	993	0	0	993	0	0	0	0	0	50	0	0	0	0
sapF	sapF	mRNA	0	0	50	0	0	807	0	0	807	0	0	0	0	0	50	0	0	0	0
sbcB	sbcB	mRNA	0	0	50	0	0	1428	0	0	1428	0	0	0	0	0	50	0	0	0	0
sbcC	sbcC	mRNA	0	0	50	1	0	3147	0	0	3147	0	0	0	0	0	50	0	1	0	0
sbcD	sbcD	mRNA	0	0	50	0	0	1203	0	0	1203	0	0	0	0	0	50	0	0	0	0
sbmA	sbmA	mRNA	0	0	50	0	0	1221	0	0	1221	0	0	0	0	0	50	0	0	0	0
sbmC	sbmC	mRNA	0	0	50	0	0	474	0	0	474	0	0	0	0	0	50	0	0	0	0
sbp	sbp	mRNA	0	0	50	0	0	990	0	0	990	0	0	0	0	0	50	0	0	0	0
scpA	scpA	mRNA	0	0	50	0	0	2145	0	0	2145	0	0	0	0	0	50	0	0	0	0
scpB	scpB	mRNA	0	0	50	0	0	786	0	0	786	0	0	0	0	0	50	0	0	0	0
scpC	scpC	mRNA	0	0	50	0	0	1479	0	0	1479	0	0	0	0	0	50	0	0	0	0
sdaA	sdaA	mRNA	0	0	50	0	0	1365	0	0	1365	0	0	0	0	0	50	0	0	0	0
sdaB	sdaB	mRNA	0	0	50	0	0	1368	0	0	1368	0	0	0	0	0	50	0	0	0	0
sdaC	sdaC	mRNA	0	0	50	0	0	1290	0	0	1290	0	0	0	0	0	50	0	0	0	0
sdhA	sdhA	mRNA	0	0	50	0	0	1767	0	0	1767	0	0	0	0	0	50	0	0	0	0
sdhB	sdhB	mRNA	0	0	50	0	0	717	0	0	717	0	0	0	0	0	50	0	0	0	0
sdhC	sdhC	mRNA	0	0	50	0	0	390	0	0	390	0	0	0	0	0	50	0	0	0	0
sdhD	sdhD	mRNA	0	0	50	0	0	348	0	0	348	0	0	0	0	0	50	0	0	0	0
sdiA	sdiA	mRNA	0	0	50	0	0	723	0	0	723	0	0	0	0	0	50	0	0	0	0
secA	secA	mRNA	0	0	50	0	0	2706	0	0	2706	0	0	0	0	0	50	0	0	0	0
secB	secB	mRNA	0	0	50	0	0	468	0	0	468	0	0	0	0	0	50	0	0	0	0
secD	secD	mRNA	0	0	50	0	0	1848	0	0	1848	0	0	0	0	0	50	0	0	0	0
secE	secE	mRNA	0	0	50	0	0	384	0	0	384	0	0	0	0	0	50	0	0	0	0
secF	secF	mRNA	0	0	50	0	0	972	0	0	972	0	0	0	0	0	50	0	0	0	0
secG	secG	mRNA	0	0	50	0	0	333	0	0	333	0	0	0	0	0	50	0	0	0	0
secM	secM	mRNA	0	0	50	0	0	513	0	0	513	0	0	0	0	0	50	0	0	0	0
secY	secY	mRNA	0	0	50	0	0	1332	0	0	1332	0	0	0	0	0	50	0	0	0	0
selA	selA	mRNA	0	0	50	0	0	1392	0	0	1392	0	0	0	0	0	50	0	0	0	0
selB	selB	mRNA	0	0	50	1	0	1845	0	0	1845	0	0	0	0	0	50	0	1	0	0
selC	selC	tRNA	0	0	50	0	0	95	0	0	95	0	0	0	0	0	50	0	0	0	0
selD	selD	mRNA	0	0	50	0	0	1044	0	0	1044	0	0	0	0	0	50	0	0	0	0
selU	selU	mRNA	0	0	50	0	0	1095	0	0	1095	0	0	0	0	0	50	0	0	0	0
seqA	seqA	mRNA	0	0	50	0	0	546	0	0	546	0	0	0	0	0	50	0	0	0	0
serA	serA	mRNA	0	0	50	0	0	1233	0	0	1233	0	0	0	0	0	50	0	0	0	0
serB	serB	mRNA	0	0	50	0	0	969	0	0	969	0	0	0	0	0	50	0	0	0	0
serC	serC	mRNA	0	0	50	0	0	1089	0	0	1089	0	0	0	0	0	50	0	0	0	0
serS	serS	mRNA	0	0	50	0	0	1293	0	0	1293	0	0	0	0	0	50	0	0	0	0
serT	serT	tRNA	0	0	50	0	0	88	0	0	88	0	0	0	0	0	50	0	0	0	0
serU	serU	tRNA	0	0	50	0	0	90	0	0	90	0	0	0	0	0	50	0	0	0	0
serV	serV	tRNA	0	0	50	0	0	93	0	0	93	0	0	0	0	0	50	0	0	0	0
serW	serW	tRNA	0	0	50	0	0	88	0	0	88	0	0	0	0	0	50	0	0	0	0
serX	serX	tRNA	0	0	50	0	0	88	0	0	88	0	0	0	0	0	50	0	0	0	0
setA	setA	mRNA	0	0	50	0	0	1179	0	0	1179	0	0	0	0	0	50	0	0	0	0
setB	setB	mRNA	0	0	50	0	0	1182	0	0	1182	0	0	0	0	0	50	0	0	0	0
setC	setC	mRNA	0	0	50	0	0	1185	0	0	1185	0	0	0	0	0	50	0	0	0	0
sfmA	sfmA	mRNA	0	0	50	0	0	543	0	0	543	0	0	0	0	0	50	0	0	0	0
sfmC	sfmC	mRNA	0	0	50	0	0	693	0	0	693	0	0	0	0	0	50	0	0	0	0
sfmD	sfmD	mRNA	0	0	50	1	0	2604	0	0	2604	0	0	0	0	0	50	0	1	0	0
sfmF	sfmF	mRNA	0	0	50	0	0	516	0	0	516	0	0	0	0	0	50	0	0	0	0
sfmH	sfmH	mRNA	0	0	50	0	0	984	0	0	984	0	0	0	0	0	50	0	0	0	0
sfsA	sfsA	mRNA	0	0	50	0	0	705	0	0	705	0	0	0	0	0	50	0	0	0	0
sfsB	sfsB	mRNA	0	0	50	0	0	279	0	0	279	0	0	0	0	0	50	0	0	0	0
sgcA	sgcA	mRNA	0	0	50	0	0	432	0	0	432	0	0	0	0	0	50	0	0	0	0
sgcB	sgcB	mRNA	0	0	50	0	0	279	0	0	279	0	0	0	0	0	50	0	0	0	0
sgcC	sgcC	mRNA	0	0	50	0	0	1314	0	0	1314	0	0	0	0	0	50	0	0	0	0
sgcE	sgcE	mRNA	0	0	50	0	0	633	0	0	633	0	0	0	0	0	50	0	0	0	0
sgcQ	sgcQ	mRNA	0	0	50	0	0	807	0	0	807	0	0	0	0	0	50	0	0	0	0
sgcR	sgcR	mRNA	0	0	50	0	0	783	0	0	783	0	0	0	0	0	50	0	0	0	0
sgcX	sgcX	mRNA	0	0	50	2	0	1122	2	0	1122	0	0	0	0	0	50	0	2	0	0
sgrR	sgrR	mRNA	0	0	50	0	0	1656	0	0	1656	0	0	0	0	0	50	0	0	0	0
sgrS	sgrS	ncRNA	0	0	50	0	0	227	0	0	227	0	0	0	0	0	50	0	0	0	0
sgrT	sgrT	mRNA	0	0	50	0	0	132	0	0	132	0	0	0	0	0	50	0	0	0	0
shiA	shiA	mRNA	0	0	50	0	0	1317	0	0	1317	0	0	0	0	0	50	0	0	0	0
shoB	shoB	mRNA	0	0	50	0	0	81	0	0	81	0	0	0	0	0	50	0	0	0	0
sibA	sibA	ncRNA	0	0	50	0	0	143	0	0	143	0	0	0	0	0	50	0	0	0	0
sibB	sibB	ncRNA	0	0	50	0	0	136	0	0	136	0	0	0	0	0	50	0	0	0	0
sibC	sibC	ncRNA	0	0	50	0	0	140	0	0	140	0	0	0	0	0	50	0	0	0	0
sibD	sibD	ncRNA	0	0	50	0	0	143	0	0	143	0	0	0	0	0	50	0	0	0	0
sibE	sibE	ncRNA	0	0	50	0	0	142	0	0	142	0	0	0	0	0	50	0	0	0	0
sieB	sieB	mRNA	0	0	50	0	0	489	0	0	489	0	0	0	0	0	50	0	0	0	0
sirA	sirA	mRNA	0	0	50	0	0	246	0	0	246	0	0	0	0	0	50	0	0	0	0
sixA	sixA	mRNA	0	0	50	0	0	486	0	0	486	0	0	0	0	0	50	0	0	0	0
skp	skp	mRNA	0	0	50	0	0	486	0	0	486	0	0	0	0	0	50	0	0	0	0
slmA	slmA	mRNA	0	0	50	0	0	597	0	0	597	0	0	0	0	0	50	0	0	0	0
slp	slp	mRNA	0	0	50	0	0	567	0	0	567	0	0	0	0	0	50	0	0	0	0
slt	slt	mRNA	0	0	50	0	0	1938	0	0	1938	0	0	0	0	0	50	0	0	0	0
slyA	slyA	mRNA	0	0	50	0	0	435	0	0	435	0	0	0	0	0	50	0	0	0	0
slyB	slyB	mRNA	0	0	50	0	0	468	0	0	468	0	0	0	0	0	50	0	0	0	0
slyD	slyD	mRNA	0	0	50	0	0	591	0	0	591	0	0	0	0	0	50	0	0	0	0
slyX	slyX	mRNA	0	0	50	0	0	219	0	0	219	0	0	0	0	0	50	0	0	0	0
smf	smf	mRNA	0	0	50	0	0	1125	0	0	1125	0	0	0	0	0	50	0	0	0	0
smg	smg	mRNA	0	0	50	0	0	474	0	0	474	0	0	0	0	0	50	0	0	0	0
smpB	smpB	mRNA	0	0	50	0	0	483	0	0	483	0	0	0	0	0	50	0	0	0	0
smtA	smtA	mRNA	0	0	50	0	0	786	0	0	786	0	0	0	0	0	50	0	0	0	0
sodA	sodA	mRNA	0	0	50	0	0	621	0	0	621	0	0	0	0	0	50	0	0	0	0
sodB	sodB	mRNA	0	0	50	0	0	582	0	0	582	0	0	0	0	0	50	0	0	0	0
sodC	sodC	mRNA	0	0	50	0	0	522	0	0	522	0	0	0	0	0	50	0	0	0	0
sohA	sohA	mRNA	0	0	50	0	0	336	0	0	336	0	0	0	0	0	50	0	0	0	0
sohB	sohB	mRNA	0	0	50	0	0	1050	0	0	1050	0	0	0	0	0	50	0	0	0	0
sokB	sokB	ncRNA	0	0	50	0	0	56	0	0	56	0	0	0	0	0	50	0	0	0	0
sokC	sokC	ncRNA	0	0	50	0	0	55	0	0	55	0	0	0	0	0	50	0	0	0	0
sokE	sokE	ncRNA	0	0	50	0	0	59	0	0	59	0	0	0	0	0	50	0	0	0	0
sokX	sokX	ncRNA	0	0	50	0	0	56	0	0	56	0	0	0	0	0	50	0	0	0	0
solA	solA	mRNA	0	0	50	0	0	1119	0	0	1119	0	0	0	0	0	50	0	0	0	0
soxR	soxR	mRNA	0	0	50	0	0	465	0	0	465	0	0	0	0	0	50	0	0	0	0
soxS	soxS	mRNA	0	0	50	0	0	324	0	0	324	0	0	0	0	0	50	0	0	0	0
speA	speA	mRNA	0	0	50	0	0	1977	0	0	1977	0	0	0	0	0	50	0	0	0	0
speB	speB	mRNA	0	0	50	0	0	921	0	0	921	0	0	0	0	0	50	0	0	0	0
speC	speC	mRNA	0	0	50	0	0	2136	0	0	2136	0	0	0	0	0	50	0	0	0	0
speD	speD	mRNA	0	0	50	0	0	795	0	0	795	0	0	0	0	0	50	0	0	0	0
speE	speE	mRNA	0	0	50	0	0	867	0	0	867	0	0	0	0	0	50	0	0	0	0
speF	speF	mRNA	0	0	50	0	0	2199	0	0	2199	0	0	0	0	0	50	0	0	0	0
speG	speG	mRNA	0	0	50	0	0	561	0	0	561	0	0	0	0	0	50	0	0	0	0
spf	spf	ncRNA	0	0	50	0	0	109	0	0	109	0	0	0	0	0	50	0	0	0	0
spoT	spoT	mRNA	0	0	50	0	0	2109	0	0	2109	0	0	0	0	0	50	0	0	0	0
sppA	sppA	mRNA	0	0	50	0	0	1857	0	0	1857	0	0	0	0	0	50	0	0	0	0
spr	spr	mRNA	0	0	50	0	0	567	0	0	567	0	0	0	0	0	50	0	0	0	0
spy	spy	mRNA	0	0	50	0	0	486	0	0	486	0	0	0	0	0	50	0	0	0	0
sra	sra	mRNA	0	0	50	0	0	138	0	0	138	0	0	0	0	0	50	0	0	0	0
srlA	srlA	mRNA	0	0	50	0	0	564	0	0	564	0	0	0	0	0	50	0	0	0	0
srlB	srlB	mRNA	0	0	50	0	0	372	0	0	372	0	0	0	0	0	50	0	0	0	0
srlD	srlD	mRNA	0	0	50	0	0	780	0	0	780	0	0	0	0	0	50	0	0	0	0
srlE	srlE	mRNA	0	0	50	0	0	960	0	0	960	0	0	0	0	0	50	0	0	0	0
srlR	srlR	mRNA	0	0	50	0	0	774	0	0	774	0	0	0	0	0	50	0	0	0	0
srmB	srmB	mRNA	0	0	50	0	0	1335	0	0	1335	0	0	0	0	0	50	0	0	0	0
sroH	sroH	ncRNA	0	0	50	0	0	161	0	0	161	0	0	0	0	0	50	0	0	0	0
ssb	ssb	mRNA	0	0	50	0	0	537	0	0	537	0	0	0	0	0	50	0	0	0	0
sseA	sseA	mRNA	0	0	50	0	0	846	0	0	846	0	0	0	0	0	50	0	0	0	0
sseB	sseB	mRNA	0	0	50	0	0	777	0	0	777	0	0	0	0	0	50	0	0	0	0
ssnA	ssnA	mRNA	0	0	50	1	0	1329	0	0	1329	0	0	0	0	0	50	0	1	0	0
sspA	sspA	mRNA	0	0	50	0	0	639	0	0	639	0	0	0	0	0	50	0	0	0	0
sspB	sspB	mRNA	0	0	50	0	0	498	0	0	498	0	0	0	0	0	50	0	0	0	0
ssrA	ssrA		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ssrS	ssrS	ncRNA	0	0	50	0	0	183	0	0	183	0	0	0	0	0	50	0	0	0	0
sstT	sstT	mRNA	0	0	50	0	0	1245	0	0	1245	0	0	0	0	0	50	0	0	0	0
ssuA	ssuA	mRNA	0	0	50	0	0	960	0	0	960	0	0	0	0	0	50	0	0	0	0
ssuB	ssuB	mRNA	0	0	50	0	0	768	0	0	768	0	0	0	0	0	50	0	0	0	0
ssuC	ssuC	mRNA	0	0	50	0	0	792	0	0	792	0	0	0	0	0	50	0	0	0	0
ssuD	ssuD	mRNA	0	0	50	0	0	1146	0	0	1146	0	0	0	0	0	50	0	0	0	0
ssuE	ssuE	mRNA	0	0	50	0	0	576	0	0	576	0	0	0	0	0	50	0	0	0	0
stfP	stfP	mRNA	0	0	50	1	0	630	0	0	630	0	0	0	0	0	50	0	1	0	0
stfQ	stfQ	mRNA	0	0	50	0	0	963	0	0	963	0	0	0	0	0	50	0	0	0	0
stfR	stfR	mRNA	0	0	50	1	0	3363	0	0	3363	0	0	0	0	0	50	0	1	0	0
sthA	sthA	mRNA	0	0	50	0	0	1401	0	0	1401	0	0	0	0	0	50	0	0	0	0
stpA	stpA	mRNA	0	0	50	0	0	405	0	0	405	0	0	0	0	0	50	0	0	0	0
sucA	sucA	mRNA	0	0	50	0	0	2802	0	0	2802	0	0	0	0	0	50	0	0	0	0
sucB	sucB	mRNA	0	0	50	0	0	1218	0	0	1218	0	0	0	0	0	50	0	0	0	0
sucC	sucC	mRNA	0	0	50	0	0	1167	0	0	1167	0	0	0	0	0	50	0	0	0	0
sucD	sucD	mRNA	0	0	50	0	0	870	0	0	870	0	0	0	0	0	50	0	0	0	0
sufA	sufA	mRNA	0	0	50	0	0	369	0	0	369	0	0	0	0	0	50	0	0	0	0
sufB	sufB	mRNA	0	0	50	0	0	1488	0	0	1488	0	0	0	0	0	50	0	0	0	0
sufC	sufC	mRNA	0	0	50	0	0	747	0	0	747	0	0	0	0	0	50	0	0	0	0
sufD	sufD	mRNA	0	0	50	0	0	1272	0	0	1272	0	0	0	0	0	50	0	0	0	0
sufE	sufE	mRNA	0	0	50	0	0	417	0	0	417	0	0	0	0	0	50	0	0	0	0
sufS	sufS	mRNA	0	0	50	0	0	1221	0	0	1221	0	0	0	0	0	50	0	0	0	0
sugE	sugE	mRNA	0	0	50	0	0	318	0	0	318	0	0	0	0	0	50	0	0	0	0
suhB	suhB	mRNA	0	0	50	0	0	804	0	0	804	0	0	0	0	0	50	0	0	0	0
sulA	sulA	mRNA	0	0	50	0	0	510	0	0	510	0	0	0	0	0	50	0	0	0	0
surA	surA	mRNA	0	0	50	0	0	1287	0	0	1287	0	0	0	0	0	50	0	0	0	0
surE	surE	mRNA	0	0	50	0	0	762	0	0	762	0	0	0	0	0	50	0	0	0	0
sxy	sxy	mRNA	0	0	50	0	0	630	0	0	630	0	0	0	0	0	50	0	0	0	0
syd	syd	mRNA	0	0	50	0	0	546	0	0	546	0	0	0	0	0	50	0	0	0	0
symE	symE	mRNA	0	0	50	0	0	342	0	0	342	0	0	0	0	0	50	0	0	0	0
symR	symR	ncRNA	0	0	50	0	0	77	0	0	77	0	0	0	0	0	50	0	0	0	0
tabA	tabA	mRNA	0	0	50	0	0	453	0	0	453	0	0	0	0	0	50	0	0	0	0
tadA	tadA	mRNA	0	0	50	1	0	504	0	0	504	0	0	0	0	0	50	0	1	0	0
tag	tag	mRNA	0	0	50	0	0	564	0	0	564	0	0	0	0	0	50	0	0	0	0
talA	talA	mRNA	0	0	50	0	0	951	0	0	951	0	0	0	0	0	50	0	0	0	0
talB	talB	mRNA	0	0	50	0	0	954	0	0	954	0	0	0	0	0	50	0	0	0	0
tam	tam	mRNA	0	0	50	0	0	759	0	0	759	0	0	0	0	0	50	0	0	0	0
tap	tap	mRNA	0	0	50	0	0	1602	0	0	1602	0	0	0	0	0	50	0	0	0	0
tar	tar	mRNA	0	0	50	0	0	1662	0	0	1662	0	0	0	0	0	50	0	0	0	0
tas	tas	mRNA	0	0	50	0	0	1041	0	0	1041	0	0	0	0	0	50	0	0	0	0
tatA	tatA	mRNA	0	0	50	0	0	270	0	0	270	0	0	0	0	0	50	0	0	0	0
tatB	tatB	mRNA	0	0	50	0	0	516	0	0	516	0	0	0	0	0	50	0	0	0	0
tatC	tatC	mRNA	0	0	50	1	0	777	0	0	777	0	0	0	0	0	50	0	1	0	0
tatD	tatD	mRNA	0	0	50	0	0	783	0	0	783	0	0	0	0	0	50	0	0	0	0
tatE	tatE	mRNA	0	0	50	0	0	204	0	0	204	0	0	0	0	0	50	0	0	0	0
tauA	tauA	mRNA	0	0	50	0	0	963	0	0	963	0	0	0	0	0	50	0	0	0	0
tauB	tauB	mRNA	0	0	50	0	0	768	0	0	768	0	0	0	0	0	50	0	0	0	0
tauC	tauC	mRNA	0	0	50	0	0	828	0	0	828	0	0	0	0	0	50	0	0	0	0
tauD	tauD	mRNA	0	0	50	0	0	852	0	0	852	0	0	0	0	0	50	0	0	0	0
tdcA	tdcA	mRNA	0	0	50	0	0	939	0	0	939	0	0	0	0	0	50	0	0	0	0
tdcB	tdcB	mRNA	0	0	50	0	0	990	0	0	990	0	0	0	0	0	50	0	0	0	0
tdcC	tdcC	mRNA	0	0	50	0	0	1332	0	0	1332	0	0	0	0	0	50	0	0	0	0
tdcD	tdcD	mRNA	0	0	50	0	0	1209	0	0	1209	0	0	0	0	0	50	0	0	0	0
tdcE	tdcE	mRNA	0	0	50	0	0	2295	0	0	2295	0	0	0	0	0	50	0	0	0	0
tdcF	tdcF	mRNA	0	0	50	0	0	390	0	0	390	0	0	0	0	0	50	0	0	0	0
tdcG	tdcG	mRNA	0	0	50	0	0	1365	0	0	1365	0	0	0	0	0	50	0	0	0	0
tdcR	tdcR	mRNA	0	0	50	0	0	219	0	0	219	0	0	0	0	0	50	0	0	0	0
tdh	tdh	mRNA	0	0	50	0	0	1026	0	0	1026	0	0	0	0	0	50	0	0	0	0
tdk	tdk	mRNA	0	0	50	0	0	618	0	0	618	0	0	0	0	0	50	0	0	0	0
tehA	tehA	mRNA	0	0	50	0	0	993	0	0	993	0	0	0	0	0	50	0	0	0	0
tehB	tehB	mRNA	0	0	50	0	0	594	0	0	594	0	0	0	0	0	50	0	0	0	0
tesA	tesA	mRNA	0	0	50	0	0	627	0	0	627	0	0	0	0	0	50	0	0	0	0
tesB	tesB	mRNA	0	0	50	0	0	861	0	0	861	0	0	0	0	0	50	0	0	0	0
tfaE	tfaE	mRNA	0	0	50	0	0	603	0	0	603	0	0	0	0	0	50	0	0	0	0
tfaP	tfaP	mRNA	0	0	50	0	0	414	0	0	414	0	0	0	0	0	50	0	0	0	0
tfaQ	tfaQ	mRNA	0	0	50	0	0	576	0	0	576	0	0	0	0	0	50	0	0	0	0
tfaR	tfaR	mRNA	0	0	50	0	0	576	0	0	576	0	0	0	0	0	50	0	0	0	0
tff	tff	ncRNA	0	0	50	0	0	136	0	0	136	0	0	0	0	0	50	0	0	0	0
tgt	tgt	mRNA	0	0	50	0	0	1128	0	0	1128	0	0	0	0	0	50	0	0	0	0
thiB	thiB	mRNA	0	0	50	0	0	984	0	0	984	0	0	0	0	0	50	0	0	0	0
thiC	thiC	mRNA	0	0	50	0	0	1896	0	0	1896	0	0	0	0	0	50	0	0	0	0
thiD	thiD	mRNA	0	0	50	0	0	801	0	0	801	0	0	0	0	0	50	0	0	0	0
thiE	thiE	mRNA	0	0	50	0	0	636	0	0	636	0	0	0	0	0	50	0	0	0	0
thiF	thiF	mRNA	0	0	50	0	0	756	0	0	756	0	0	0	0	0	50	0	0	0	0
thiG	thiG	mRNA	0	0	50	0	0	771	0	0	771	0	0	0	0	0	50	0	0	0	0
thiH	thiH	mRNA	0	0	50	0	0	1134	0	0	1134	0	0	0	0	0	50	0	0	0	0
thiI	thiI	mRNA	0	0	50	0	0	1449	0	0	1449	0	0	0	0	0	50	0	0	0	0
thiK	thiK	mRNA	0	0	50	0	0	825	0	0	825	0	0	0	0	0	50	0	0	0	0
